Universidade;Unidade;Estado;Região;Curso;Categoria;Nota;Ensino;Pesquisa;Mercado;Inovação;Internacionalização
UnB;Brasília;DF;Centro-Oeste;Geologia;Cota EP RC 1,5 sm;640,83;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Geologia;Cota EP RC ;636,98;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;Cota Esc Pública;719,51;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;Ampla Conc;709,85;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;Cota EP RC ;699,6;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;Cota EP RC 1,5 sm;684,63;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;Cota EP RC ;668,63;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;Cota Esc Pública 1,5 sm;619,51;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;PNE Cota Esc Pública 1,5 sm;586,12;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Matemática;PNE Cota Esc Pública ;537,31;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota EP RC ;727,43;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Ampla Conc;718,14;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota EP RC ;699,38;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Ampla Conc;698,71;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota Esc Pública;685,78;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota Esc Pública;682,15;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;680,86;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota Esc Pública 1,5 sm;662,43;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota EP RC 1,5 sm;650,18;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota EP RC 1,5 sm;645,42;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota EP RC ;632,31;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química;Cota EP RC ;629,43;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química Tecnológica;Ampla Conc;698,95;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química Tecnológica;Cota EP RC ;689,78;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química Tecnológica;Cota Esc Pública;686,29;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química Tecnológica;Cota EP RC 1,5 sm;640;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química Tecnológica;Cota EP RC ;629,09;30,6;38,19;15,94;2,98;3,5
UnB;Brasília;DF;Centro-Oeste;Química Tecnológica;Cota Esc Pública 1,5 sm;618,06;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;Ampla Conc;714,15;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;Cota EP RC ;698,09;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;Cota Esc Pública;691;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;Cota EP RC ;669,18;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;PNE Cota Esc Pública 1,5 sm;666,32;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;PNE Cota Esc Pública ;665,89;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;Cota Esc Pública 1,5 sm;665,38;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;Cota EP RC 1,5 sm;652,46;30,6;38,19;15,94;2,98;3,5
UnB;Gama;DF;Centro-Oeste;ABI – Engenharia;PNE Cota Esc Pública 1,5 sm;552,78;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota EP RC ;653,58;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Ampla Conc;648,69;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota Esc Pública;647,63;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota EP RC ;645,03;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota Esc Pública;642,6;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota EP RC ;641,6;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Ampla Conc;641,15;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota EP RC 1,5 sm;629,28;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota EP RC ;623,75;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota Esc Pública 1,5 sm;619,09;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota EP RC 1,5 sm;618,14;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;Cota Esc Pública 1,5 sm;609,25;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;PNE Cota Esc Pública 1,5 sm;521,55;30,6;38,19;15,94;2,98;3,5
UnB;Planaltina;DF;Centro-Oeste;Ciências Naturais;PNE Cota Esc Pública ;438,22;30,6;38,19;15,94;2,98;3,5
UFSCar;Araras;SP;Sudeste;Eng Agronômica;Ampla Conc;693,51;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Eng Agronômica;Cota Esc Pública ;678,24;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Eng Agronômica;Cota Esc Pública 1,5 sm;649,43;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Eng Agronômica;Cota EP RC ;628,54;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Eng Agronômica;Cota EP RC 1,5 sm;603,97;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Física;Ampla Conc;647,13;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Física;Cota Esc Pública ;608,81;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Física;Cota Esc Pública 1,5 sm;599,33;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Física;Cota EP RC ;574,59;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Física;Cota EP RC 1,5 sm;563,13;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Química;Ampla Conc;653,16;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Química;Cota EP RC ;640,69;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Química;Cota Esc Pública ;638,81;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Química;Cota Esc Pública 1,5 sm;608,13;30,47;38,88;13,5;2,88;3,42
UFSCar;Araras;SP;Sudeste;Química;Cota EP RC 1,5 sm;581,68;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Agronômica;Ampla Conc;663,42;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Agronômica;Cota Esc Pública ;651,46;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Agronômica;Cota Esc Pública 1,5 sm;608,27;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Agronômica;Cota EP RC ;568,57;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Agronômica;Cota EP RC 1,5 sm;551,87;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Ambiental;Ampla Conc;692,01;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Ambiental;Cota Esc Pública ;656,24;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Ambiental;Cota Esc Pública 1,5 sm;634,51;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Ambiental;Cota EP RC 1,5 sm;599,22;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Ambiental;Cota EP RC ;598,2;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng Ambiental;PNE EP RC 1,5 sm;554,26;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng de Alimentos;Ampla Conc;675,73;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng de Alimentos;Cota Esc Pública ;648,18;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng de Alimentos;Cota Esc Pública 1,5 sm;604,04;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng de Alimentos;Cota EP RC 1,5 sm;600,32;30,47;38,88;13,5;2,88;3,42
UFSCar;Buri;SP;Sudeste;Eng de Alimentos;Cota EP RC ;590,23;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;Ampla Conc;776,1;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;Cota Esc Pública ;744,15;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;Cota Esc Pública 1,5 sm;734,71;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;Cota EP RC 1,5 sm;692,39;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;Cota EP RC ;684,56;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;PNE EP RC 1,5 sm;533,36;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;C da Computação;PNE Cota Esc Pública 1,5 sm;411,95;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Computação;Ampla Conc;793,28;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Computação;Cota Esc Pública ;763,89;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Computação;Cota Esc Pública 1,5 sm;726,89;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Computação;Cota EP RC ;726,24;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Computação;Cota EP RC 1,5 sm;704,35;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Computação;PNE Cota Esc Pública 1,5 sm;553,44;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Materiais;Ampla Conc;729,06;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Materiais;Cota Esc Pública ;662,27;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Materiais;Cota Esc Pública 1,5 sm;639,77;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Materiais;Cota EP RC ;612,09;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Materiais;Cota EP RC 1,5 sm;603,53;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Produção;Ampla Conc;742,29;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Produção;Cota Esc Pública ;687,13;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Produção;Cota Esc Pública 1,5 sm;659,37;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Produção;Cota EP RC ;629,4;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Produção;Cota EP RC 1,5 sm;619,41;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng de Produção;PNE EP RC 1,5 sm;426,27;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Elétrica;Ampla Conc;741,09;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Elétrica;Cota Esc Pública ;691,73;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Elétrica;Cota Esc Pública 1,5 sm;678,1;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Elétrica;Cota EP RC ;652,64;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Elétrica;Cota EP RC 1,5 sm;641,54;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Elétrica;PNE EP RC 1,5 sm;485,79;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Física;Ampla Conc;747,81;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Física;Cota Esc Pública ;683,97;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Física;Cota Esc Pública 1,5 sm;651,34;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Física;Cota EP RC 1,5 sm;628,27;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Física;Cota EP RC ;612,89;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Mecânica;Ampla Conc;756,14;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Mecânica;Cota Esc Pública ;709,66;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Mecânica;Cota Esc Pública 1,5 sm;689,94;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Mecânica;Cota EP RC ;644,23;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Mecânica;Cota EP RC 1,5 sm;627,93;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Química;Ampla Conc;737,31;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Química;Cota Esc Pública ;680,44;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Química;Cota Esc Pública 1,5 sm;661,61;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Química;Cota EP RC ;635,14;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Eng Química;Cota EP RC 1,5 sm;619,86;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Engenharia Civil;Ampla Conc;724,89;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Engenharia Civil;Cota Esc Pública ;681,55;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Engenharia Civil;Cota Esc Pública 1,5 sm;665,95;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Engenharia Civil;Cota EP RC ;645,06;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Engenharia Civil;Cota EP RC 1,5 sm;635,01;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Engenharia Civil;PNE EP RC 1,5 sm;478,11;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Estatística;Ampla Conc;745,07;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Estatística;Cota Esc Pública ;715,61;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Estatística;Cota Esc Pública 1,5 sm;682,44;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Estatística;Cota EP RC 1,5 sm;633,3;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Estatística;Cota EP RC ;627,51;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Ampla Conc;757,95;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota Esc Pública ;716,41;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Ampla Conc;704,25;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota Esc Pública 1,5 sm;672,33;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Ampla Conc;670;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota Esc Pública ;656,67;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota Esc Pública ;647,93;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota EP RC 1,5 sm;647,19;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota Esc Pública 1,5 sm;635,5;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota EP RC 1,5 sm;625,76;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota Esc Pública 1,5 sm;625,31;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota EP RC ;621,3;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota EP RC 1,5 sm;580,66;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota EP RC ;575,16;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Física;Cota EP RC ;570,73;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Ampla Conc;706,09;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota Esc Pública ;700,1;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Ampla Conc;698,54;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota Esc Pública 1,5 sm;674,5;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota Esc Pública ;671,63;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota Esc Pública 1,5 sm;638,33;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota EP RC ;631,77;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota EP RC 1,5 sm;625,57;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota EP RC 1,5 sm;619,39;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;Cota EP RC ;613,99;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Matemática;PNE EP RC 1,5 sm;599,09;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Ampla Conc;707,02;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Ampla Conc;683,15;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota Esc Pública ;675,19;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota Esc Pública ;659,4;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota Esc Pública 1,5 sm;658,77;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota Esc Pública 1,5 sm;647,83;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota EP RC ;613,24;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota EP RC 1,5 sm;592,34;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota EP RC 1,5 sm;587,49;30,47;38,88;13,5;2,88;3,42
UFSCar;São Carlos;SP;Sudeste;Química;Cota EP RC ;568,84;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;Ampla Conc;759,96;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;Cota Esc Pública ;741,98;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;Cota Esc Pública 1,5 sm;722,2;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;Cota EP RC ;683,18;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;Cota EP RC 1,5 sm;672,21;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;PNE Cota Esc Pública 1,5 sm;576,99;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;C da Computação;PNE EP RC 1,5 sm;537,45;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;Ampla Conc;744,09;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;Cota Esc Pública ;697,91;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;Cota Esc Pública 1,5 sm;668,84;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;Cota EP RC ;647,79;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;Cota EP RC 1,5 sm;645,34;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;PNE EP RC 1,5 sm;511;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng de Produção;PNE Cota Esc Pública 1,5 sm;426,34;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;Ampla Conc;668,7;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;Cota Esc Pública ;651,83;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;Cota Esc Pública 1,5 sm;627,82;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;Cota EP RC ;615,12;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;Cota EP RC 1,5 sm;599,83;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;PNE Cota Esc Pública 1,5 sm;553,7;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Eng Florestal;PNE EP RC 1,5 sm;414,96;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Física;Ampla Conc;676,58;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Física;Cota Esc Pública 1,5 sm;633,27;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Física;Cota Esc Pública ;627,44;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Física;Cota EP RC ;573,74;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Física;Cota EP RC 1,5 sm;553,16;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Matemática;Cota Esc Pública ;678,84;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Matemática;Ampla Conc;676,08;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Matemática;Cota Esc Pública 1,5 sm;659,09;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Matemática;Cota EP RC ;650,26;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Matemática;Cota EP RC 1,5 sm;589,16;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Química;Ampla Conc;674,04;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Química;Cota Esc Pública ;667,78;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Química;Cota Esc Pública 1,5 sm;622,94;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Química;Cota EP RC ;606,66;30,47;38,88;13,5;2,88;3,42
UFSCar;Sorocaba;SP;Sudeste;Química;Cota EP RC 1,5 sm;599,84;30,47;38,88;13,5;2,88;3,42
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Ampla Conc;668,64;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Ampla Conc;625,37;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota Esc Pública ;616,35;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota Esc Pública ;596,92;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota Esc Pública 1,5 sm;590,39;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota EP RC ;588,63;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota Esc Pública 1,5 sm;585,25;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota EP RC ;576,29;27,49;35,95;16,97;3,23;3,31
UFBA;Salvador;BA;Nordeste;C & Tecnologia;Cota EP RC 1,5 sm;567,86;27,49;35,95;16,97;3,23;3,31
